,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,course,G_mean,social_economic_score,social_class
861,MS,M,15,1,GT3,T,1,0,1,1,home,mother,1,1,0,no,yes,no,no,yes,yes,0,no,3,2,3,1,3,4,0,10,9,11,portuguese,10.0,5,higher_economic_class
862,MS,F,16,0,GT3,T,0,0,1,1,course,father,0,2,0,no,yes,no,yes,yes,yes,1,no,5,3,4,1,1,2,1,14,13,14,portuguese,13.666666666666666,3,lower_economic_class
863,MS,M,15,1,GT3,T,0,0,1,1,reputation,mother,0,1,0,no,no,no,no,yes,yes,0,no,4,3,3,1,2,4,1,13,12,13,portuguese,12.666666666666666,3,lower_economic_class
864,MS,M,16,1,GT3,T,1,1,1,1,course,father,1,2,0,no,yes,no,yes,yes,yes,0,yes,4,3,1,1,1,3,0,13,12,13,portuguese,12.666666666666666,6,higher_economic_class
865,MS,F,15,0,GT3,T,1,1,1,1,reputation,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,4,5,4,1,1,1,4,13,12,12,portuguese,12.333333333333334,6,higher_economic_class
866,MS,F,16,0,GT3,T,0,0,0,1,course,mother,1,2,1,no,yes,no,yes,no,yes,0,no,4,4,4,2,3,5,2,12,11,12,portuguese,11.666666666666666,2,lower_economic_class
867,MS,F,16,0,LE3,T,0,0,1,1,home,father,0,1,0,no,yes,no,yes,yes,yes,0,yes,4,3,2,1,1,4,0,14,14,16,portuguese,14.666666666666666,2,lower_economic_class
868,MS,M,16,1,LE3,T,0,0,0,1,course,mother,1,1,0,no,yes,no,yes,yes,yes,1,no,2,4,3,2,3,4,4,10,8,10,portuguese,9.333333333333334,4,higher_economic_class
869,MS,M,15,0,LE3,T,0,1,0,1,reputation,father,0,1,0,no,yes,no,yes,yes,yes,1,no,4,2,4,3,5,3,2,10,11,11,portuguese,10.666666666666666,3,lower_economic_class
870,MS,F,15,1,GT3,T,0,0,1,1,course,mother,1,3,0,no,yes,no,yes,yes,yes,0,no,5,3,2,1,1,4,0,12,13,14,portuguese,13.0,4,higher_economic_class
871,MS,F,16,0,LE3,T,0,0,1,1,home,mother,1,1,0,no,yes,no,no,yes,yes,1,yes,5,4,3,1,1,5,2,10,8,8,portuguese,8.666666666666666,4,higher_economic_class
872,MS,M,15,1,GT3,T,1,1,1,1,course,father,1,1,0,no,yes,no,yes,no,yes,1,no,4,3,3,2,4,3,11,12,10,11,portuguese,11.0,7,higher_economic_class
873,MS,F,16,0,GT3,T,0,0,0,1,course,father,1,2,3,yes,yes,no,no,yes,yes,0,no,3,4,3,1,1,1,0,7,7,8,portuguese,7.333333333333333,2,lower_economic_class
874,MS,F,17,1,GT3,T,0,0,1,0,course,mother,1,1,0,no,yes,no,yes,yes,no,0,no,4,5,3,1,1,5,4,9,9,10,portuguese,9.333333333333334,3,lower_economic_class
875,MS,F,19,1,GT3,T,0,1,0,1,course,other,1,1,1,no,no,no,no,yes,no,1,yes,4,4,4,1,1,2,0,9,9,10,portuguese,9.333333333333334,5,higher_economic_class
876,MS,F,17,0,GT3,T,0,0,0,1,course,mother,0,1,0,no,yes,no,yes,yes,no,0,yes,5,5,3,1,1,3,2,9,10,11,portuguese,10.0,1,lower_economic_class
877,MS,F,15,0,LE3,T,0,0,0,1,course,mother,1,1,0,no,yes,no,no,yes,no,0,yes,5,2,1,1,3,4,0,9,10,9,portuguese,9.333333333333334,2,lower_economic_class
878,MS,F,16,0,GT3,T,0,0,1,1,course,father,0,2,0,no,yes,no,no,yes,no,1,no,3,4,5,1,2,1,1,9,10,11,portuguese,10.0,3,lower_economic_class
879,MS,F,16,1,LE3,A,0,0,1,1,home,mother,1,1,0,no,yes,no,no,yes,no,0,no,4,3,4,1,2,1,6,7,7,8,portuguese,7.333333333333333,4,higher_economic_class
880,MS,F,17,0,GT3,T,0,0,0,1,course,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,3,5,1,2,4,0,11,10,11,portuguese,10.666666666666666,3,lower_economic_class
881,MS,F,16,1,GT3,T,0,0,1,1,course,father,1,1,1,no,yes,yes,yes,no,yes,1,no,4,4,3,1,4,3,1,9,10,10,portuguese,9.666666666666666,5,higher_economic_class
882,MS,F,18,0,LE3,A,1,0,1,1,course,other,1,3,2,no,yes,no,no,no,no,0,yes,3,3,2,1,1,2,6,7,9,10,portuguese,8.666666666666666,4,higher_economic_class
883,MS,F,19,1,GT3,T,0,0,0,1,course,mother,1,3,1,no,no,no,yes,yes,no,0,yes,5,3,1,1,1,3,6,7,9,9,portuguese,8.333333333333334,3,lower_economic_class
884,MS,M,18,0,GT3,T,0,0,1,1,home,mother,1,1,1,no,no,no,yes,yes,no,1,no,4,4,3,3,4,4,0,8,9,10,portuguese,9.0,4,higher_economic_class
885,MS,F,18,0,GT3,T,0,0,0,0,course,mother,1,1,1,no,no,no,no,no,no,1,yes,3,2,3,1,1,2,4,9,11,10,portuguese,10.0,2,lower_economic_class
886,MS,F,19,1,GT3,T,0,0,1,1,course,other,1,2,1,no,yes,no,no,yes,yes,1,yes,1,1,4,4,1,1,12,7,8,9,portuguese,8.0,5,higher_economic_class
887,MS,F,16,0,GT3,A,0,0,1,1,course,mother,1,2,0,no,no,no,no,no,yes,0,yes,3,3,2,1,1,3,2,8,10,10,portuguese,9.333333333333334,3,lower_economic_class
888,MS,F,17,1,GT3,T,0,0,1,0,course,father,1,1,0,no,no,no,yes,no,yes,0,no,2,4,4,3,5,5,5,9,9,10,portuguese,9.333333333333334,3,lower_economic_class
889,MS,F,16,0,LE3,T,0,0,0,1,course,mother,1,2,0,no,no,no,yes,yes,no,1,no,4,4,5,1,3,3,0,8,9,9,portuguese,8.666666666666666,3,lower_economic_class
890,MS,F,16,1,GT3,T,1,1,1,1,reputation,mother,1,1,0,no,no,no,yes,yes,no,1,yes,4,5,4,1,1,4,0,14,13,13,portuguese,13.333333333333334,7,higher_economic_class
891,MS,F,16,0,LE3,T,0,0,1,1,home,mother,1,1,0,no,yes,no,yes,yes,yes,1,yes,4,4,4,2,2,4,2,14,14,14,portuguese,14.0,4,higher_economic_class
892,MS,M,17,1,GT3,T,1,1,1,0,course,mother,1,4,1,no,yes,yes,yes,yes,yes,0,no,5,4,5,3,4,5,0,10,11,10,portuguese,10.333333333333334,5,higher_economic_class
893,MS,F,16,1,GT3,T,0,0,1,1,course,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,5,3,3,1,1,1,0,14,13,14,portuguese,13.666666666666666,5,higher_economic_class
894,MS,F,16,1,GT3,T,0,0,1,1,course,mother,1,1,0,no,yes,yes,yes,yes,yes,0,yes,4,2,5,1,2,5,0,17,16,16,portuguese,16.333333333333332,4,higher_economic_class
895,MS,M,17,1,GT3,T,0,0,1,1,course,father,1,1,1,no,yes,no,yes,yes,no,1,yes,5,3,5,5,5,1,12,6,7,7,portuguese,6.666666666666667,5,higher_economic_class
896,MS,M,16,1,LE3,T,1,1,1,1,course,father,1,1,0,no,no,no,yes,yes,yes,1,no,4,2,5,1,5,5,8,14,12,13,portuguese,13.0,7,higher_economic_class
897,MS,M,17,0,LE3,T,0,0,1,1,other,mother,0,4,1,no,yes,no,no,yes,yes,0,no,1,3,5,3,5,3,2,10,8,9,portuguese,9.0,2,lower_economic_class
898,MS,F,16,1,GT3,T,0,0,1,1,course,other,1,4,0,yes,yes,no,yes,yes,yes,1,no,2,2,1,1,1,5,0,14,14,14,portuguese,14.0,5,higher_economic_class
899,MS,F,19,1,LE3,T,0,0,1,1,home,mother,1,3,0,no,no,no,no,yes,yes,1,yes,5,4,5,1,1,1,0,12,13,13,portuguese,12.666666666666666,5,higher_economic_class
900,MS,F,17,0,GT3,T,0,0,0,1,reputation,mother,1,1,0,no,yes,no,yes,no,yes,1,yes,4,4,5,1,2,5,0,11,11,11,portuguese,11.0,3,lower_economic_class
901,MS,F,20,1,GT3,T,1,1,0,1,other,mother,1,2,1,no,no,no,yes,yes,yes,1,yes,3,3,4,2,4,3,8,11,9,10,portuguese,10.0,6,higher_economic_class
902,MS,F,17,1,LE3,T,0,0,1,1,course,father,1,3,0,no,yes,no,no,yes,yes,0,yes,4,3,3,1,1,3,0,11,11,10,portuguese,10.666666666666666,4,higher_economic_class
903,MS,M,17,0,GT3,T,0,0,1,1,course,mother,0,1,1,no,yes,no,no,no,yes,1,no,4,4,5,1,2,5,0,10,9,9,portuguese,9.333333333333334,3,lower_economic_class
904,MS,F,16,0,LE3,T,0,0,0,1,course,father,0,2,0,no,yes,no,no,yes,yes,0,no,5,3,2,1,1,1,0,16,17,18,portuguese,17.0,1,lower_economic_class
905,MS,F,17,0,GT3,T,0,0,1,1,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,0,no,5,3,2,1,1,1,0,15,17,17,portuguese,16.333333333333332,3,lower_economic_class
906,MS,F,17,1,GT3,A,0,0,1,1,other,mother,1,2,0,no,no,no,no,yes,yes,1,yes,4,4,5,1,1,4,1,11,9,10,portuguese,10.0,5,higher_economic_class
907,MS,F,18,0,GT3,T,0,0,0,1,other,mother,1,2,1,no,yes,no,no,yes,yes,1,yes,4,3,2,1,1,5,9,7,7,7,portuguese,7.0,3,lower_economic_class
908,MS,F,16,1,GT3,T,1,0,1,1,course,mother,1,1,0,no,no,no,yes,yes,yes,1,no,3,1,3,1,3,1,0,8,6,8,portuguese,7.333333333333333,6,higher_economic_class
909,MS,F,16,1,GT3,T,1,0,1,0,course,mother,1,1,0,no,no,no,no,yes,yes,1,no,3,1,3,1,4,3,2,7,6,7,portuguese,6.666666666666667,5,higher_economic_class
910,MS,F,18,1,LE3,T,0,0,1,0,reputation,mother,1,2,0,yes,no,no,no,yes,yes,0,no,2,3,5,1,4,3,8,9,8,10,portuguese,9.0,3,lower_economic_class
911,MS,F,16,0,GT3,T,1,1,1,1,reputation,father,1,2,0,no,no,no,yes,no,yes,1,yes,4,3,3,2,3,2,0,14,16,16,portuguese,15.333333333333334,6,higher_economic_class
912,MS,F,16,0,LE3,T,0,0,1,1,reputation,mother,1,1,0,no,no,no,yes,yes,yes,1,no,5,4,5,1,4,2,0,14,14,15,portuguese,14.333333333333334,4,higher_economic_class
913,MS,F,18,1,GT3,A,0,1,1,1,reputation,father,1,2,1,no,yes,no,no,yes,yes,1,no,2,3,2,1,3,1,8,8,5,8,portuguese,7.0,6,higher_economic_class
914,MS,M,16,0,GT3,T,0,0,1,1,reputation,mother,1,2,0,no,no,no,yes,yes,yes,1,no,5,2,1,1,1,2,0,8,7,0,portuguese,5.0,4,higher_economic_class
915,MS,F,16,1,LE3,T,0,0,0,1,other,mother,0,2,0,no,yes,no,no,yes,yes,1,no,4,3,2,1,3,5,6,6,8,8,portuguese,7.333333333333333,3,lower_economic_class
916,MS,F,16,0,GT3,T,0,1,0,1,other,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,3,3,3,1,1,2,0,8,10,10,portuguese,9.333333333333334,4,higher_economic_class
917,MS,F,16,1,GT3,T,1,1,1,1,course,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,4,3,4,1,2,3,4,8,8,8,portuguese,8.0,7,higher_economic_class
918,MS,M,18,1,LE3,T,1,1,0,1,home,mother,1,4,0,no,yes,no,yes,yes,no,1,yes,5,5,5,5,5,5,2,5,6,6,portuguese,5.666666666666667,6,higher_economic_class
919,MS,F,16,0,LE3,T,1,1,0,1,other,mother,0,2,0,no,yes,no,no,no,yes,0,no,4,2,1,1,1,2,2,7,9,8,portuguese,8.0,3,lower_economic_class
920,MS,M,17,1,LE3,T,1,1,1,1,home,mother,1,3,0,no,yes,no,no,yes,yes,1,no,4,4,3,1,2,5,0,15,14,16,portuguese,15.0,7,higher_economic_class
921,MS,F,17,0,GT3,T,1,0,1,1,other,mother,1,1,0,no,no,no,no,yes,yes,1,yes,4,2,3,1,2,5,1,13,14,14,portuguese,13.666666666666666,5,higher_economic_class
922,MS,M,16,1,LE3,T,0,0,1,1,other,mother,0,3,0,no,no,no,no,yes,yes,0,no,5,1,3,2,2,3,0,10,9,10,portuguese,9.666666666666666,3,lower_economic_class
923,MS,F,17,0,GT3,T,0,0,0,1,other,mother,1,1,0,no,yes,yes,no,yes,yes,1,no,5,1,3,1,2,5,5,9,9,9,portuguese,9.0,3,lower_economic_class
924,MS,F,16,1,LE3,T,1,1,1,1,other,father,1,1,0,no,yes,no,no,yes,yes,0,no,5,1,3,1,2,5,1,11,11,11,portuguese,11.0,6,higher_economic_class
925,MS,M,17,1,GT3,T,1,1,1,1,home,mother,1,1,0,no,yes,no,yes,yes,yes,1,no,4,1,4,5,5,3,8,7,10,9,portuguese,8.666666666666666,7,higher_economic_class
926,MS,M,17,1,GT3,T,0,0,0,1,other,mother,0,2,0,no,no,no,no,yes,yes,1,yes,5,1,3,3,3,1,0,10,10,10,portuguese,10.0,3,lower_economic_class
927,MS,M,16,1,GT3,T,0,0,1,1,other,mother,1,2,0,no,no,no,no,no,yes,1,yes,4,2,2,1,4,5,2,9,7,8,portuguese,8.0,5,higher_economic_class
928,MS,F,16,1,LE3,T,0,0,1,1,other,mother,1,2,0,no,no,no,no,yes,yes,1,yes,3,2,2,1,1,3,0,14,15,16,portuguese,15.0,5,higher_economic_class
929,MS,M,16,1,LE3,T,1,1,1,1,other,father,1,1,0,no,yes,no,no,yes,yes,1,no,4,1,2,2,5,5,0,11,12,12,portuguese,11.666666666666666,7,higher_economic_class
930,MS,M,15,0,GT3,T,0,0,1,1,course,mother,0,2,0,no,yes,no,yes,yes,yes,0,no,5,5,5,1,3,5,11,9,11,10,portuguese,10.0,2,lower_economic_class
931,MS,M,15,1,LE3,A,0,0,1,1,reputation,mother,0,4,0,no,yes,no,yes,yes,yes,0,no,5,4,5,2,3,5,8,13,14,14,portuguese,13.666666666666666,3,lower_economic_class
932,MS,M,15,1,LE3,A,0,0,1,1,course,mother,1,1,0,no,no,no,yes,yes,yes,1,no,4,3,3,1,2,5,11,12,13,12,portuguese,12.333333333333334,5,higher_economic_class
933,MS,F,16,0,LE3,T,0,0,1,1,course,mother,1,3,0,no,yes,no,no,no,yes,0,yes,4,3,3,2,2,5,2,11,11,11,portuguese,11.0,3,lower_economic_class
934,MS,F,16,1,LE3,T,1,0,1,1,home,mother,1,2,0,no,yes,no,yes,yes,yes,1,no,1,2,4,2,2,1,8,9,10,10,portuguese,9.666666666666666,6,higher_economic_class
935,MS,F,17,1,GT3,T,1,0,0,1,home,mother,1,1,0,no,no,no,no,yes,yes,0,yes,4,3,3,2,2,1,5,9,11,11,portuguese,10.333333333333334,4,higher_economic_class
936,MS,F,17,0,GT3,T,0,0,1,1,other,mother,1,2,0,yes,no,yes,no,yes,yes,0,no,5,1,3,1,1,5,0,11,9,11,portuguese,10.333333333333334,3,lower_economic_class
937,MS,F,16,1,GT3,T,1,1,1,1,course,mother,1,3,0,no,yes,no,no,yes,yes,1,yes,5,3,5,1,4,5,1,10,11,12,portuguese,11.0,7,higher_economic_class
938,MS,M,17,0,GT3,T,1,1,1,1,course,father,0,1,3,no,no,no,yes,yes,yes,1,yes,3,3,3,1,3,5,2,9,9,8,portuguese,8.666666666666666,5,higher_economic_class
939,MS,M,17,0,LE3,T,0,1,1,1,course,father,1,1,0,no,no,no,yes,yes,yes,0,yes,5,1,2,3,3,5,2,12,11,12,portuguese,11.666666666666666,4,higher_economic_class
940,MS,M,17,1,GT3,T,1,1,1,1,other,mother,1,2,1,no,yes,no,yes,no,yes,1,yes,5,4,4,3,4,5,8,8,9,8,portuguese,8.333333333333334,7,higher_economic_class
941,MS,F,17,1,GT3,T,1,1,1,1,course,father,1,2,0,no,yes,no,no,yes,yes,1,no,5,2,5,1,1,5,0,13,15,16,portuguese,14.666666666666666,7,higher_economic_class
942,MS,M,16,0,LE3,T,1,0,1,0,other,father,1,1,0,no,no,no,no,yes,yes,1,no,4,1,2,2,1,2,0,10,11,11,portuguese,10.666666666666666,4,higher_economic_class
943,MS,F,17,1,GT3,A,0,0,0,0,other,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,4,5,5,1,2,3,2,11,10,11,portuguese,10.666666666666666,3,lower_economic_class
944,MS,F,17,0,GT3,T,1,0,1,1,course,mother,1,2,0,yes,yes,no,no,no,yes,1,no,4,3,3,2,3,5,0,17,18,18,portuguese,17.666666666666668,5,higher_economic_class
945,MS,M,16,1,LE3,A,0,0,1,1,course,father,1,2,0,no,yes,no,no,no,yes,1,yes,4,1,2,2,2,5,0,12,13,13,portuguese,12.666666666666666,5,higher_economic_class
946,MS,M,17,1,GT3,T,1,0,1,1,other,father,1,2,0,no,yes,yes,no,yes,yes,1,no,4,1,2,2,2,1,0,13,14,13,portuguese,13.333333333333334,6,higher_economic_class
947,MS,M,19,1,GT3,T,0,0,1,1,other,mother,1,2,2,no,yes,no,yes,yes,no,1,no,4,4,3,3,4,4,2,9,9,10,portuguese,9.333333333333334,5,higher_economic_class
948,MS,M,17,1,LE3,A,0,0,1,1,home,mother,1,1,0,no,no,no,no,yes,yes,0,yes,4,1,2,1,1,5,4,11,11,12,portuguese,11.333333333333334,4,higher_economic_class
949,MS,F,17,0,GT3,T,0,0,0,0,course,father,1,1,0,no,yes,no,yes,yes,no,1,yes,3,5,5,2,2,4,3,10,11,10,portuguese,10.333333333333334,2,lower_economic_class
950,MS,F,16,0,GT3,T,0,0,1,1,home,father,1,3,0,yes,yes,no,no,no,yes,1,yes,4,3,4,1,1,3,5,13,14,13,portuguese,13.333333333333334,4,higher_economic_class
951,MS,M,16,0,LE3,T,0,0,1,0,course,mother,1,1,0,no,no,no,no,yes,yes,0,no,4,4,4,2,4,5,4,9,10,11,portuguese,10.0,2,lower_economic_class
952,MS,F,17,0,GT3,T,1,0,1,1,course,mother,1,2,3,no,yes,no,yes,no,yes,1,yes,5,4,4,1,1,5,2,7,9,10,portuguese,8.666666666666666,5,higher_economic_class
953,MS,M,17,0,GT3,T,0,0,1,1,course,mother,1,1,0,no,no,no,yes,yes,no,0,yes,5,5,5,3,5,5,0,8,13,10,portuguese,10.333333333333334,3,lower_economic_class
954,MS,M,18,0,GT3,T,0,0,0,0,course,other,0,1,1,yes,yes,no,no,yes,yes,0,no,4,3,2,1,1,4,0,12,12,13,portuguese,12.333333333333334,0,lower_economic_class
955,MS,M,17,0,GT3,T,0,0,1,1,course,mother,1,1,0,no,yes,no,yes,no,yes,1,yes,4,5,5,1,3,2,0,10,9,10,portuguese,9.666666666666666,4,higher_economic_class
956,MS,M,18,1,LE3,T,0,0,0,0,course,mother,1,2,0,no,yes,no,yes,yes,yes,0,no,4,3,3,1,4,5,6,10,9,10,portuguese,9.666666666666666,2,lower_economic_class
957,MS,F,16,0,LE3,T,0,0,1,1,course,father,1,2,0,no,no,no,yes,yes,yes,0,yes,5,4,3,1,1,1,0,11,13,12,portuguese,12.0,3,lower_economic_class
958,MS,M,17,1,GT3,T,0,0,1,1,course,mother,1,1,1,no,no,no,yes,yes,yes,0,yes,1,2,1,2,3,5,0,7,0,0,portuguese,2.3333333333333335,4,higher_economic_class
959,MS,M,16,0,GT3,T,1,0,1,1,course,father,1,1,0,no,no,no,no,yes,yes,1,no,4,5,5,2,3,5,2,11,9,10,portuguese,10.0,5,higher_economic_class
960,MS,M,16,0,LE3,T,0,0,0,1,course,mother,1,1,0,no,no,no,yes,yes,yes,1,no,4,5,5,2,4,5,0,10,10,9,portuguese,9.666666666666666,3,lower_economic_class
961,MS,M,18,0,GT3,T,0,0,1,1,course,other,1,1,1,no,yes,no,no,yes,no,1,yes,5,3,3,2,3,5,2,9,7,9,portuguese,8.333333333333334,4,higher_economic_class
962,MS,M,18,0,GT3,T,1,0,1,1,course,mother,1,1,1,no,no,no,no,yes,no,1,no,2,3,1,2,2,5,0,4,0,0,portuguese,1.3333333333333333,5,higher_economic_class
963,MS,M,19,1,GT3,T,1,0,0,1,course,mother,1,1,3,no,no,no,yes,yes,yes,0,no,3,2,1,1,1,3,4,6,11,9,portuguese,8.666666666666666,4,higher_economic_class
964,MS,M,18,1,GT3,T,1,1,0,0,course,mother,1,2,2,no,yes,no,yes,yes,no,1,no,4,4,5,1,3,3,9,4,8,8,portuguese,6.666666666666667,5,higher_economic_class
965,MS,M,16,0,GT3,T,0,0,1,1,course,mother,1,1,0,no,yes,no,yes,yes,yes,1,yes,5,4,3,2,4,4,6,7,8,8,portuguese,7.666666666666667,4,higher_economic_class
966,MS,M,19,1,GT3,T,0,0,0,1,course,other,1,1,3,no,no,no,yes,no,no,1,yes,4,4,3,1,3,5,4,8,9,9,portuguese,8.666666666666666,4,higher_economic_class
967,MS,F,16,1,GT3,A,1,0,1,0,course,mother,1,2,2,no,yes,no,yes,yes,yes,0,yes,2,5,5,1,1,1,8,5,5,7,portuguese,5.666666666666667,4,higher_economic_class
968,MS,F,17,1,GT3,T,0,0,1,0,course,mother,1,1,0,no,yes,no,yes,yes,yes,0,no,4,3,2,1,2,5,9,7,9,10,portuguese,8.666666666666666,3,lower_economic_class
969,MS,M,20,0,GT3,T,0,0,1,1,course,other,1,1,1,no,yes,no,no,yes,no,1,yes,4,4,3,2,4,4,12,8,11,10,portuguese,9.666666666666666,4,higher_economic_class
970,MS,F,18,0,GT3,A,1,1,1,1,course,mother,1,1,0,no,yes,no,no,yes,yes,1,no,5,4,4,3,4,2,8,10,11,10,portuguese,10.333333333333334,6,higher_economic_class
971,MS,M,18,0,GT3,T,1,0,1,1,course,mother,1,1,0,no,yes,no,no,no,yes,1,no,2,5,5,5,5,5,8,9,10,11,portuguese,10.0,5,higher_economic_class
972,MS,M,19,0,GT3,T,0,0,1,1,home,other,0,2,1,no,no,no,no,yes,yes,1,no,5,4,4,3,3,2,8,10,9,11,portuguese,10.0,3,lower_economic_class
973,MS,M,17,1,GT3,T,1,1,1,1,course,mother,1,2,1,no,yes,no,no,yes,yes,1,no,4,5,4,2,3,3,4,8,9,10,portuguese,9.0,7,higher_economic_class
974,MS,M,18,1,LE3,T,0,1,0,1,course,mother,1,1,0,no,no,no,no,yes,no,1,yes,4,3,3,2,3,3,0,9,10,9,portuguese,9.333333333333334,5,higher_economic_class
975,MS,M,19,0,GT3,T,0,0,1,1,home,other,0,1,1,no,yes,no,no,yes,yes,1,no,4,4,4,3,3,5,4,8,9,10,portuguese,9.0,3,lower_economic_class
976,MS,F,18,1,GT3,A,0,0,0,1,course,mother,1,2,2,no,yes,no,no,yes,yes,0,no,4,3,3,1,1,5,2,6,8,8,portuguese,7.333333333333333,3,lower_economic_class
977,MS,F,19,1,LE3,A,0,0,0,1,course,mother,1,1,0,no,yes,no,no,yes,no,0,no,1,4,4,1,1,5,0,6,8,7,portuguese,7.0,3,lower_economic_class
978,MS,F,18,0,GT3,T,0,0,1,1,other,mother,1,1,1,no,no,no,no,yes,no,1,yes,5,5,5,1,1,3,0,8,6,0,portuguese,4.666666666666667,4,higher_economic_class
979,MS,F,17,0,GT3,T,0,0,0,1,course,mother,1,1,0,no,yes,no,no,yes,yes,1,no,4,4,3,1,1,5,0,10,11,11,portuguese,10.666666666666666,3,lower_economic_class
980,MS,F,17,0,LE3,A,1,0,1,0,course,other,1,3,0,no,yes,yes,no,yes,no,0,no,4,2,3,2,2,3,5,8,7,8,portuguese,7.666666666666667,3,lower_economic_class
981,MS,F,17,1,GT3,T,1,0,1,1,home,mother,1,2,0,yes,yes,no,yes,yes,yes,1,no,5,5,5,1,3,5,0,8,8,0,portuguese,5.333333333333333,6,higher_economic_class
982,MS,F,18,0,LE3,T,0,0,1,1,course,mother,1,2,1,no,yes,no,yes,yes,yes,1,no,2,3,3,1,2,4,3,7,6,8,portuguese,7.0,4,higher_economic_class
983,MS,F,17,1,GT3,T,1,0,1,0,course,mother,1,1,0,no,yes,no,no,yes,yes,0,yes,3,2,2,1,1,5,0,8,10,9,portuguese,9.0,4,higher_economic_class
984,MS,F,17,1,LE3,T,0,0,0,1,course,father,1,1,0,no,no,no,no,yes,yes,1,no,5,5,1,1,1,3,0,7,10,10,portuguese,9.0,4,higher_economic_class
985,MS,F,18,1,GT3,T,0,0,1,1,course,mother,0,2,2,no,no,no,yes,yes,yes,0,yes,3,4,4,2,2,5,3,7,8,7,portuguese,7.333333333333333,3,lower_economic_class
986,MS,F,18,1,GT3,T,0,0,1,0,reputation,father,1,2,0,no,no,no,yes,no,yes,1,no,4,3,5,1,1,1,2,12,13,14,portuguese,13.0,4,higher_economic_class
987,MS,F,17,1,GT3,T,1,1,1,1,course,mother,1,1,0,no,yes,no,no,yes,yes,1,no,4,4,3,1,1,4,0,11,12,13,portuguese,12.0,7,higher_economic_class
988,MS,F,18,1,LE3,A,0,0,0,1,reputation,mother,1,2,0,no,no,no,no,yes,yes,1,no,4,4,3,1,2,4,0,12,13,14,portuguese,13.0,4,higher_economic_class
989,MS,F,18,1,GT3,T,1,1,1,1,reputation,mother,1,2,0,no,no,no,yes,no,yes,1,no,4,3,5,1,2,1,0,18,18,18,portuguese,18.0,7,higher_economic_class
990,MS,M,18,1,LE3,T,1,1,1,1,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,1,no,5,4,5,1,1,5,3,17,17,17,portuguese,17.0,7,higher_economic_class
991,MS,F,17,1,GT3,T,1,0,1,1,course,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,3,3,1,2,4,0,17,18,18,portuguese,17.666666666666668,6,higher_economic_class
992,MS,F,18,0,GT3,T,0,0,0,1,course,mother,0,2,1,no,no,no,yes,yes,yes,0,yes,4,3,3,1,1,4,0,9,0,0,portuguese,3.0,1,lower_economic_class
993,MS,M,18,1,LE3,T,0,0,0,1,home,mother,1,1,0,no,yes,no,no,no,yes,0,no,4,1,4,5,5,1,8,10,11,11,portuguese,10.666666666666666,3,lower_economic_class
994,MS,M,18,0,GT3,T,1,1,0,1,other,mother,0,1,0,no,yes,yes,yes,yes,yes,1,yes,2,5,5,1,1,1,5,12,13,14,portuguese,13.0,4,higher_economic_class
995,MS,M,17,0,GT3,T,0,0,1,1,other,father,0,1,0,no,no,no,no,no,no,0,no,4,2,3,3,4,4,4,12,13,14,portuguese,13.0,2,lower_economic_class
996,MS,F,18,1,GT3,T,0,0,1,1,course,mother,1,2,0,no,yes,no,no,no,yes,1,yes,1,3,1,1,1,2,4,8,8,10,portuguese,8.666666666666666,5,higher_economic_class
997,MS,F,18,1,LE3,T,0,0,1,1,course,father,1,3,0,no,no,no,no,yes,yes,1,yes,5,4,5,1,4,3,0,11,12,13,portuguese,12.0,5,higher_economic_class
998,MS,F,18,0,LE3,A,1,0,1,1,reputation,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,5,3,1,1,1,5,0,5,0,0,portuguese,1.6666666666666667,5,higher_economic_class
999,MS,F,18,1,GT3,T,0,0,0,1,course,mother,0,2,1,no,no,no,no,yes,no,0,no,4,4,2,1,2,2,2,9,10,10,portuguese,9.666666666666666,2,lower_economic_class
1000,MS,F,19,1,GT3,T,0,0,0,1,other,father,1,1,1,no,no,no,no,yes,no,0,no,5,5,5,2,3,2,0,5,0,0,portuguese,1.6666666666666667,3,lower_economic_class
1001,MS,F,17,1,GT3,T,1,0,1,1,course,father,1,4,0,no,no,no,no,yes,yes,1,yes,4,2,3,3,1,5,0,18,18,18,portuguese,18.0,6,higher_economic_class
1002,MS,F,17,0,LE3,A,0,0,1,1,reputation,mother,1,2,0,no,no,no,yes,yes,yes,1,yes,5,3,3,1,2,2,5,11,11,12,portuguese,11.333333333333334,4,higher_economic_class
1003,MS,F,18,1,LE3,A,0,0,0,1,course,mother,1,2,0,no,no,no,no,yes,yes,0,yes,5,2,3,1,2,3,2,8,10,11,portuguese,9.666666666666666,3,lower_economic_class
